case_id,split,split_seed,split_version
1287604065205775009,train,42,v1
1287635320480750567,train,42,v1
1289587138345691799,train,42,v1
1292364074261434310,train,42,v1
1293767328285319306,train,42,v1
1309054410342893419,test,42,v1
1309268518639618997,train,42,v1
1310178961620475677,train,42,v1
1310534854433007924,train,42,v1
1315451198768282216,test,42,v1
1320087784849034495,train,42,v1
1330319715777902475,train,42,v1
1330382506320065118,validation,42,v1
1337654241617551441,validation,42,v1
1339120318026632515,validation,42,v1
1339647873939722982,validation,42,v1
1339661251231389364,train,42,v1
1341491376911672914,train,42,v1
1345351696544059629,train,42,v1
1345721193150322031,train,42,v1
1346211989287877189,validation,42,v1
1350216027755401392,train,42,v1
135041402360263077,train,42,v1
1351366389751078004,validation,42,v1
1360921220181128411,train,42,v1
1365611411583881452,train,42,v1
1366859043595919799,train,42,v1
1367526664853974154,train,42,v1
1369106602234837628,validation,42,v1
1374452603861016595,train,42,v1
1380302191978376798,train,42,v1
13835625549189005,test,42,v1
1385770988154357466,train,42,v1
138924131141837454,train,42,v1
1390688762385568471,train,42,v1
1391938850483564684,test,42,v1
1394308459147109933,train,42,v1
1397536655168949981,train,42,v1
1401206047265686434,test,42,v1
1405292427261128343,train,42,v1
14056247272554659,train,42,v1
1411905987100468645,train,42,v1
141597716997711154,train,42,v1
1416449344928685496,test,42,v1
1417824861669892091,train,42,v1
1420979335897147218,train,42,v1
1421697568309890856,train,42,v1
1425882115090215066,train,42,v1
1435283655405315411,test,42,v1
1441821773832610687,test,42,v1
1443667098226186351,train,42,v1
1444216325514343990,test,42,v1
1444435360826538426,train,42,v1
1456310991746262408,train,42,v1
1458168332783554305,test,42,v1
1464884439540584276,validation,42,v1
1473068859639075784,train,42,v1
1473991984637427157,validation,42,v1
1479391676792844578,train,42,v1
1486319070386398758,train,42,v1
1486837231174684358,validation,42,v1
1488233836128692676,train,42,v1
1498310048495482158,train,42,v1
1499335409874024730,train,42,v1
1500116317334640431,test,42,v1
1505125040846659152,train,42,v1
1505578333278300430,train,42,v1
1510408943592966015,validation,42,v1
1515676037943337722,train,42,v1
1516720652950277957,train,42,v1
151752990746265297,train,42,v1
1519975931025758567,train,42,v1
1525514262210297771,train,42,v1
1527988518649089970,train,42,v1
1530468058758838065,train,42,v1
1535583074068286237,test,42,v1
15358710622059889,train,42,v1
1536558571491805560,train,42,v1
1536806056159749402,test,42,v1
1537613128125100545,train,42,v1
1542407190334297541,train,42,v1
154916345969259879,train,42,v1
1553153717098052127,train,42,v1
1554139664304435205,train,42,v1
1557197475595341234,test,42,v1
155889201577372236,train,42,v1
1564407101673129162,train,42,v1
1569717260472817193,train,42,v1
1582594410229167622,train,42,v1
1585280233209265033,train,42,v1
1589466904862954952,train,42,v1
1590085795051217125,validation,42,v1
1596080309290550584,test,42,v1
159823969875349519,train,42,v1
1606054703845212622,validation,42,v1
1606523083856481740,validation,42,v1
1610643527361135382,test,42,v1
1622051857171397810,test,42,v1
1632165363586558865,train,42,v1
163582330313428766,train,42,v1
1636645679666658249,validation,42,v1
1640852426846713018,train,42,v1
1643819065600517653,test,42,v1
1644871908460717533,train,42,v1
1646452678361712394,train,42,v1
1648980549054992783,train,42,v1
1655608594195465621,test,42,v1
1661728693931084309,validation,42,v1
166311737397115108,train,42,v1
1668905896564637360,train,42,v1
1674652228211032428,train,42,v1
1678281205783001740,train,42,v1
1678750316975404495,train,42,v1
1684728242534015864,validation,42,v1
168532312902654938,validation,42,v1
1685418811189718839,train,42,v1
1686314235700177799,train,42,v1
1688734904706353566,train,42,v1
1689387674613114667,test,42,v1
1689752153677721018,train,42,v1
1694529642825538749,train,42,v1
1694655902844531796,validation,42,v1
1697641502182789644,train,42,v1
1706523837116884451,test,42,v1
1707141327108381569,train,42,v1
1713680792880426853,train,42,v1
1713789049192481311,validation,42,v1
1714476982112651545,validation,42,v1
1716970566788854242,train,42,v1
1717394648501814629,train,42,v1
1719348247162325619,train,42,v1
1720861977887249003,train,42,v1
1721578047337190112,train,42,v1
1723536832227989598,train,42,v1
1723772007141599544,train,42,v1
1724238275387613430,test,42,v1
1726746233346073473,train,42,v1
1731252740699897681,train,42,v1
1731933494189078674,train,42,v1
1732708987196330335,train,42,v1
1732770939475973162,train,42,v1
1742346756660727789,train,42,v1
1744488958958347097,test,42,v1
1748078185855654098,validation,42,v1
1749920588224459605,train,42,v1
1750798767966307033,train,42,v1
1754947382186897051,test,42,v1
1758113703342084825,train,42,v1
1758257439672934702,train,42,v1
1773416067088070198,train,42,v1
1778674063246442248,validation,42,v1
1779309246996751578,validation,42,v1
1782066446270109098,train,42,v1
1789068724231157062,train,42,v1
1791100291134383454,train,42,v1
1794324362225307569,train,42,v1
1801354510756212900,test,42,v1
1811694616504302388,test,42,v1
1812780772789288074,train,42,v1
1813851179464808841,test,42,v1
1818532041670121872,test,42,v1
1820167775990570939,train,42,v1
1820943690174160423,validation,42,v1
1824416445374632389,train,42,v1
1824804369047094023,test,42,v1
1825362545195630068,test,42,v1
1827264590798311134,train,42,v1
1830225513860057803,train,42,v1
1839729635120428582,train,42,v1
1842495742184033095,train,42,v1
1843946921972634656,test,42,v1
1846402565112713594,train,42,v1
1849272957809101239,train,42,v1
1850198155303184343,train,42,v1
1853978778702608787,test,42,v1
1854566846179345246,train,42,v1
1856336286028503634,validation,42,v1
1861601422455627001,train,42,v1
1869579634565343385,validation,42,v1
1872413092507744029,train,42,v1
1873603371710267239,test,42,v1
1874037819789777509,train,42,v1
1878865445868910906,train,42,v1
1880877836911397327,test,42,v1
188158235839126462,train,42,v1
1882479921536025669,train,42,v1
1882819785205575342,test,42,v1
1883012305022722008,train,42,v1
1883509830581145408,train,42,v1
1884856298130136530,validation,42,v1
1888617543299707954,train,42,v1
1889579511083279782,validation,42,v1
1893202182490975588,train,42,v1
1897960183334264196,test,42,v1
1907862242724374121,test,42,v1
1909044480358211945,train,42,v1
190986446107850975,train,42,v1
193459679930269352,test,42,v1
1934779251461132347,train,42,v1
1936055920479369677,train,42,v1
1947626991996543661,test,42,v1
1948959204234257852,train,42,v1
195085296213053930,train,42,v1
195570861236098093,train,42,v1
1960410046256734506,validation,42,v1
196293252615411507,validation,42,v1
1969398346152019890,train,42,v1
1970249032025055411,test,42,v1
1971278460267998653,train,42,v1
1972149920473818450,train,42,v1
1974095114082906999,test,42,v1
197413089653793303,test,42,v1
1977361063158454029,train,42,v1
1978971590503055521,test,42,v1
1982921379622744950,train,42,v1
1983213512230811667,test,42,v1
1983820335840975509,train,42,v1
1984523699625180217,train,42,v1
1984951561325918464,train,42,v1
1986695337180741344,train,42,v1
1989656834526098404,train,42,v1
1998812222166588964,test,42,v1
1998979039035514842,test,42,v1
1999618385488890798,validation,42,v1
2000497523759018449,train,42,v1
2007139832806066188,train,42,v1
2008539484973756903,train,42,v1
2018015928333128817,test,42,v1
2026182985069728278,train,42,v1
2030266873623654166,train,42,v1
2030793302701523603,train,42,v1
2031393563285969488,train,42,v1
2032126799370161520,test,42,v1
2035989305051526623,train,42,v1
2042799682642232358,train,42,v1
2044165162007909273,train,42,v1
205942603941902229,test,42,v1
2060357076156830430,train,42,v1
2068196966908686742,train,42,v1
2069387853579912598,validation,42,v1
2070462134100885879,train,42,v1
2072464786047257400,train,42,v1
2074884385313843908,validation,42,v1
2079054500630628050,test,42,v1
2084168231290015263,train,42,v1
2084462406497898667,test,42,v1
2084479032845321772,train,42,v1
2085120739547287781,test,42,v1
2085505021476810461,train,42,v1
2093668565638601224,train,42,v1
2093973831515705574,validation,42,v1
2097083508590509061,train,42,v1
2101168462271180094,test,42,v1
2103712614285052297,test,42,v1
2105117466117805529,test,42,v1
2107149707641567953,validation,42,v1
2108600103580272561,train,42,v1
2116635164247009289,train,42,v1
2126547957554095009,test,42,v1
213882643680582545,train,42,v1
2147765736386887457,test,42,v1
2159533560793220630,validation,42,v1
2166695033864361307,test,42,v1
2180543142913343408,train,42,v1
2185065199558991783,train,42,v1
2187772282234201394,train,42,v1
21893587654601533,train,42,v1
2196057992530730820,validation,42,v1
2196496469746162952,train,42,v1
2199880034190329622,train,42,v1
2202424669396909832,train,42,v1
2210597599610536729,train,42,v1
2216178882041769983,test,42,v1
2218174942281598048,train,42,v1
2218210235812398625,train,42,v1
2221727304326920806,train,42,v1
2222538238200738819,train,42,v1
2223282584038746886,train,42,v1
2223808958187995549,train,42,v1
2225207911647482943,train,42,v1
2227029976103690411,train,42,v1
2228022684662233862,train,42,v1
2233777768793961921,train,42,v1
2234370427803686147,train,42,v1
2236754577021954519,test,42,v1
2239312883179797814,train,42,v1
2243877199469466472,train,42,v1
224389282779489056,validation,42,v1
2246676951969602018,train,42,v1
2246832034873836195,train,42,v1
2250681725214680225,train,42,v1
2251191978268239847,train,42,v1
2257050783544548159,train,42,v1
2263599735605517680,train,42,v1
2263627624101810444,test,42,v1
226406777299452208,train,42,v1
2265153482396412066,test,42,v1
2268826759148483851,train,42,v1
2276328970547094892,train,42,v1
2277312965706901390,train,42,v1
227927129134706308,train,42,v1
2279889461199857040,train,42,v1
2287632164695684571,validation,42,v1
2290342379867388048,train,42,v1
2292467831205685850,train,42,v1
2301761837727789269,train,42,v1
2309307342881153770,train,42,v1
2311974363421871372,train,42,v1
2321167317546489395,validation,42,v1
2321704667922481215,validation,42,v1
2324790997520759695,train,42,v1
2324900476779413450,test,42,v1
2333821966728215038,train,42,v1
2337470497572800113,train,42,v1
2338827762195028424,train,42,v1
2338919089400814389,train,42,v1
2340924818843837455,test,42,v1
2341157197891604992,train,42,v1
2346463657328001892,train,42,v1
2349952686375792968,train,42,v1
2350839091844504831,train,42,v1
23557093565475731,validation,42,v1
2356317801352118180,validation,42,v1
2359176550304599261,train,42,v1
2360024598720355886,train,42,v1
2361040866611378852,train,42,v1
2370389030234448496,train,42,v1
2370897746492240420,train,42,v1
23741761871353999,train,42,v1
2375536941875381470,validation,42,v1
2375904460531983375,train,42,v1
2376909540208988576,train,42,v1
2383547606705121100,test,42,v1
2389185407987087869,train,42,v1
2392016141795906025,train,42,v1
2395467041394315992,train,42,v1
2396825805500069785,validation,42,v1
2399958022456496252,train,42,v1
2402315738072109658,train,42,v1
2405900134890460004,test,42,v1
2415409301696334628,train,42,v1
2421179795965115329,train,42,v1
2423832154619234155,test,42,v1
2424509211956256280,validation,42,v1
2426005272291842267,train,42,v1
242842185557521453,train,42,v1
2428548180168795187,train,42,v1
2437853527528263332,test,42,v1
2445662674516338215,test,42,v1
2449169882294231662,validation,42,v1
2449366308142098755,validation,42,v1
2454679958647547668,train,42,v1
2458798159426055234,test,42,v1
2461094725105627345,train,42,v1
2461852500300884127,train,42,v1
2462992227064038854,test,42,v1
2466364176000821696,test,42,v1
2469176356954861538,validation,42,v1
247563893261607187,validation,42,v1
2476186720631597836,test,42,v1
2479027514739303183,test,42,v1
2479491174478710673,train,42,v1
2483905380026850165,validation,42,v1
2487345123495872845,train,42,v1
2492219436936705309,train,42,v1
2497418877853065106,train,42,v1
2497680448814826742,test,42,v1
2503643940677084425,train,42,v1
2511459874265987044,test,42,v1
2522251872979086140,train,42,v1
2523253119591586327,train,42,v1
2524919753535614451,train,42,v1
2526508173325859013,train,42,v1
2534956598382952907,train,42,v1
2539329149254623423,train,42,v1
254031768834624746,train,42,v1
2541250792157192084,train,42,v1
2541701043878450781,train,42,v1
2544136754732516717,train,42,v1
2544728617164619888,test,42,v1
2546805609403797552,train,42,v1
2550541785097867992,train,42,v1
2551255942474416458,train,42,v1
255207051194135479,train,42,v1
2552477952067848585,train,42,v1
2555493844930773537,train,42,v1
2560969760533689549,train,42,v1
2562205029494622807,validation,42,v1
2562611754724897853,validation,42,v1
2563348798317462632,validation,42,v1
2566882961234690367,train,42,v1
2567070966843354552,train,42,v1
2568994983757403058,test,42,v1
2579116040618307144,train,42,v1
2587272973956808849,train,42,v1
2588243673258291167,train,42,v1
2589196630648590712,train,42,v1
2590383695347966390,test,42,v1
2590438816095675472,train,42,v1
259823481436186851,train,42,v1
2598954864373561980,train,42,v1
2600794538114860588,train,42,v1
2606087520572543875,train,42,v1
2607836502660297041,train,42,v1
2609553985184514463,train,42,v1
2612069093017318963,train,42,v1
2614257351541522232,train,42,v1
2618557313531175852,train,42,v1
2620539304203771862,train,42,v1
2628409590336232330,train,42,v1
2632344213652091222,train,42,v1
2634903212622073763,validation,42,v1
2638844386803404487,validation,42,v1
2638950360148381819,train,42,v1
2639251888620867402,test,42,v1
2641441337081410119,train,42,v1
2642674397494652844,test,42,v1
2644936636482505876,test,42,v1
264777229187246806,train,42,v1
2652256863698640038,validation,42,v1
2663078995362173593,train,42,v1
2663114976194152701,train,42,v1
266503187712568557,train,42,v1
2667111593988346734,train,42,v1
266896036315913072,test,42,v1
2669401123043295329,test,42,v1
2670414153543408123,train,42,v1
2672822073646079337,train,42,v1
2674435979500681513,train,42,v1
2677421174492933437,train,42,v1
2677463340516165914,train,42,v1
2694548651684997841,train,42,v1
2696418856835255165,test,42,v1
2696483249312319396,train,42,v1
2698648866798676998,train,42,v1
2703731886619579739,test,42,v1
2714130210854287652,train,42,v1
2716171289212218373,train,42,v1
2718369759347992161,train,42,v1
2718854131676367612,train,42,v1
2723647696931718217,test,42,v1
272613876458110160,train,42,v1
2733682233396209739,train,42,v1
2736598056265195695,train,42,v1
2741826476838224878,validation,42,v1
2742096116750335909,train,42,v1
2742183825454642162,train,42,v1
2745337923083433502,test,42,v1
2745593098746371055,train,42,v1
2748689219312052573,train,42,v1
2752723817797113191,train,42,v1
2752771322869274900,train,42,v1
2758250702794991987,train,42,v1
2761523480034690185,train,42,v1
2763443020179132709,train,42,v1
2767490489562550553,train,42,v1
2774822906299888049,train,42,v1
2777879673019140956,train,42,v1
2778499323041887076,train,42,v1
2780568995747992963,train,42,v1
2781474809771093064,train,42,v1
2791317139309563632,train,42,v1
2794438463747787756,test,42,v1
2802911229827578459,train,42,v1
2805659364136146376,validation,42,v1
2806136371795851468,train,42,v1
2816710663668322653,train,42,v1
2817614329491612162,train,42,v1
2819561673735466170,train,42,v1
2820953268023918077,test,42,v1
2827934636455589312,train,42,v1
282923208361277809,validation,42,v1
2830411061557130298,train,42,v1
2830927130585428413,validation,42,v1
2837225222027144453,train,42,v1
283989013931127604,validation,42,v1
2845801414848619921,train,42,v1
2846873546429109410,train,42,v1
2847413959437144940,validation,42,v1
2853336252422395826,validation,42,v1
2853758836092819320,train,42,v1
2860837253004146979,train,42,v1
2862514195730627482,train,42,v1
2867448971802595955,train,42,v1
2869137650328636848,train,42,v1
2880881602259274107,train,42,v1
2881885876215596950,train,42,v1
2883286840345609843,validation,42,v1
2890351409108050673,test,42,v1
2890652508088666726,validation,42,v1
2895479525999005295,train,42,v1
2905422513453164163,train,42,v1
2907113633408096621,train,42,v1
2910125615103250169,train,42,v1
2911542453433068160,test,42,v1
2918792631005593556,validation,42,v1
292707708472175968,train,42,v1
2931947680221213339,train,42,v1
2934759313746076779,test,42,v1
2935100902537927469,train,42,v1
2935245303932322231,test,42,v1
2937684057184504717,validation,42,v1
2939602362720938985,train,42,v1
2942902750715843167,test,42,v1
2944557181309740228,train,42,v1
2951271977602208187,validation,42,v1
2953757902823202123,train,42,v1
2958782824593955943,train,42,v1
29603347008403047,validation,42,v1
2965637129019637191,train,42,v1
2966794797640359624,train,42,v1
2968650902364227344,train,42,v1
2975869998074215405,train,42,v1
2976050634898768726,train,42,v1
2994433211319435987,train,42,v1
2999814188741662326,train,42,v1
3001411411444146079,train,42,v1
300235057254603187,train,42,v1
3010893386839206483,train,42,v1
3016253320150390940,train,42,v1
301646496260193747,train,42,v1
3023415219850652814,train,42,v1
3026283035103971117,validation,42,v1
3027955585096410174,train,42,v1
3031231183072095332,validation,42,v1
3036310164882336533,train,42,v1
3040361587480027503,test,42,v1
3041267335703570009,train,42,v1
3041625618307629217,validation,42,v1
3043670062961372946,validation,42,v1
3045078359659881554,train,42,v1
3047975416268791327,train,42,v1
3048596608278672157,test,42,v1
3049133870586342602,train,42,v1
3050466672108912400,train,42,v1
3054184823275693364,test,42,v1
3054349878299838148,train,42,v1
3056164123298066482,train,42,v1
3074217390886925062,train,42,v1
3074771250611273293,test,42,v1
307948532622281880,train,42,v1
3083550471820565612,validation,42,v1
308561475369721573,train,42,v1
3091892972255068337,train,42,v1
3092201027240704732,validation,42,v1
3096461005902655042,train,42,v1
310506922251088187,train,42,v1
3105698329449138076,train,42,v1
3106794672093389538,train,42,v1
3116379208815310204,train,42,v1
3120047862086982372,train,42,v1
3131320081296493845,train,42,v1
3134656173978041613,train,42,v1
3140482091238147853,test,42,v1
3140661908326414602,train,42,v1
3141781039761530613,test,42,v1
3147497940114201569,test,42,v1
3151112408724701096,test,42,v1
3163414710774388120,train,42,v1
3164872535037313827,validation,42,v1
3166199706252873165,train,42,v1
3168026545757928619,train,42,v1
3187288602129376471,train,42,v1
318786810547984125,train,42,v1
3191093777676841215,train,42,v1
3196685170029792231,train,42,v1
3199519649405390852,validation,42,v1
3202537012170118816,train,42,v1
320301340771274565,train,42,v1
3215140093562654281,train,42,v1
3215944651782994554,test,42,v1
3217705513716567869,train,42,v1
3218551981175044835,train,42,v1
3220590264816582580,train,42,v1
3223181572451202564,train,42,v1
3224503956680363693,train,42,v1
3224954486122489674,train,42,v1
3229128760845230044,train,42,v1
3231607339220548802,train,42,v1
3234028239341011040,train,42,v1
3240730878732366749,train,42,v1
3245642867582519570,train,42,v1
3250783061261436457,train,42,v1
3252058551465992298,test,42,v1
3252058965740602661,train,42,v1
325284060839949957,train,42,v1
3255932031018974383,train,42,v1
3260698181977620985,train,42,v1
3265629636014353715,train,42,v1
3266341820821651414,train,42,v1
3276768494213175963,validation,42,v1
328125063193095041,train,42,v1
3283837635863557272,train,42,v1
3284910091610905412,validation,42,v1
3299546696242067710,test,42,v1
3301384018375137286,train,42,v1
3304530303509288213,test,42,v1
3305560841088201090,train,42,v1
3308130032040975373,train,42,v1
331186914439624061,train,42,v1
3318646782389326114,train,42,v1
3323136652802539796,validation,42,v1
3325626530902480169,validation,42,v1
3329217024314917014,train,42,v1
3331028455841202440,train,42,v1
3331154685341604140,train,42,v1
3331578940136851879,train,42,v1
3332282818279676290,validation,42,v1
3334880499001633627,validation,42,v1
3338941119938065346,train,42,v1
3339725832837689314,train,42,v1
334358841782839450,train,42,v1
3344719328647428829,train,42,v1
335278068219577561,train,42,v1
3353130354160294123,train,42,v1
3357713686961187228,test,42,v1
335846587626430311,train,42,v1
3369398731735733884,train,42,v1
3370360084614360577,train,42,v1
3370992293844034718,validation,42,v1
3375457960029368063,test,42,v1
3376933189734741448,train,42,v1
3377161954277647167,train,42,v1
3377584127732041409,train,42,v1
339612674991011131,train,42,v1
3397875770673970206,validation,42,v1
3403912011860231714,test,42,v1
3407433255224010177,train,42,v1
3413683968657410865,train,42,v1
3417665560906144491,validation,42,v1
3421071033758144752,train,42,v1
3423507520383175516,test,42,v1
3424670494167965567,validation,42,v1
3427784537813867944,train,42,v1
3436234531428852464,train,42,v1
3440433832353798400,train,42,v1
344220635633407294,train,42,v1
3446814186303682495,train,42,v1
3456134249052492773,train,42,v1
3456891911232930877,train,42,v1
3458512817755181438,train,42,v1
3464793943692011345,validation,42,v1
3481511979492891340,train,42,v1
3484176579142737523,test,42,v1
348456622289196810,train,42,v1
3486010781069132796,train,42,v1
3489401261164777258,train,42,v1
3495349957612312149,train,42,v1
3497614718050260012,train,42,v1
3501010281776008056,validation,42,v1
3505530364410861982,validation,42,v1
3505973849558187912,train,42,v1
3508096970709139981,test,42,v1
3514236202923061569,train,42,v1
3516826648976940003,train,42,v1
351764756337097579,train,42,v1
3519536096571781569,train,42,v1
3519980038781660803,train,42,v1
353045255807230865,train,42,v1
3532420136322864838,train,42,v1
3545335442641289520,train,42,v1
3546075545466552492,train,42,v1
3552493062341420774,train,42,v1
3558219423290928384,validation,42,v1
3560883711994754354,test,42,v1
3561189005885836895,test,42,v1
3581652483865363949,train,42,v1
3583418830715674476,train,42,v1
3589274505282818807,train,42,v1
3590305844647871469,train,42,v1
3592193595988016117,validation,42,v1
3593913499071005849,train,42,v1
3596099349781140328,test,42,v1
3597368565729364008,train,42,v1
3607019658166796007,train,42,v1
3607793543431371967,train,42,v1
3609551065816654401,train,42,v1
3615760245872726999,train,42,v1
3617043208964869115,train,42,v1
3617649945346954163,test,42,v1
3618741684615071172,validation,42,v1
3620202496165227267,train,42,v1
3623323873565698897,train,42,v1
3625927970563316170,validation,42,v1
3635622745075258323,train,42,v1
3639675940546127537,train,42,v1
3640029505808518192,train,42,v1
3641213346667363410,test,42,v1
3643187724067627614,train,42,v1
3647062779072273249,train,42,v1
3647787367005047961,train,42,v1
3650551953111278702,train,42,v1
3664056088050397807,train,42,v1
3672035037804163918,train,42,v1
3674651721709405257,test,42,v1
3677867871302966632,train,42,v1
3689027402511974862,validation,42,v1
3689862615752795245,validation,42,v1
3690588342135769403,test,42,v1
369899559078437059,validation,42,v1
3700423038606474119,train,42,v1
3703025959306724787,train,42,v1
3704811982788331544,train,42,v1
3709961426407971963,test,42,v1
3713337097779190437,train,42,v1
3715181804754788419,train,42,v1
3727615499961645196,train,42,v1
3728849453050757216,validation,42,v1
3730083867318674656,validation,42,v1
3732279676631518342,train,42,v1
3734363760523261685,test,42,v1
3737278493271968269,train,42,v1
3739207920912029259,train,42,v1
3744296519353189886,train,42,v1
3747196333779670104,validation,42,v1
3751140674205808783,test,42,v1
3752560243116304711,train,42,v1
3753247232154325059,train,42,v1
3756269730817286328,test,42,v1
3758651611823698870,train,42,v1
3759951651918931734,train,42,v1
3760748392487001143,train,42,v1
3767962917453420256,train,42,v1
37685811519680675,validation,42,v1
3769301197196891122,test,42,v1
3771010840989988902,train,42,v1
3774255705985758198,train,42,v1
3774816999100131799,train,42,v1
3774896316562485802,train,42,v1
3779480105884343465,train,42,v1
3780428069117229073,train,42,v1
3786387065175202086,train,42,v1
3792345894543337291,test,42,v1
3792608905702846729,train,42,v1
3796337557735271757,train,42,v1
3798503331105153312,train,42,v1
3803756918819861328,train,42,v1
3810528029655996921,train,42,v1
3814734612671367080,train,42,v1
3816694895431136924,train,42,v1
3818341938433690215,train,42,v1
3831326209815553185,train,42,v1
3840593403086739651,train,42,v1
3845976599569109950,train,42,v1
3846988567346853286,train,42,v1
3854838007785418240,validation,42,v1
3870840865893295464,train,42,v1
3871578790621255671,train,42,v1
3873481597565978998,train,42,v1
3873779680950210012,train,42,v1
3877679661085329616,test,42,v1
3886909704202223684,train,42,v1
388953548978652366,train,42,v1
3890764783793729081,validation,42,v1
3899516695780399983,train,42,v1
390329663626919083,train,42,v1
3904209653088168276,train,42,v1
3905100936130110268,train,42,v1
390750603571715651,train,42,v1
3907804873656496630,test,42,v1
3907829043678245907,train,42,v1
3908037707863400902,test,42,v1
3910036176802997486,train,42,v1
3911133436257776280,test,42,v1
3914126473410086984,train,42,v1
3914859093772206420,train,42,v1
3917475636034669186,test,42,v1
3922965727003280147,train,42,v1
3923679939537757782,test,42,v1
3926727397210732880,train,42,v1
3927167794563159897,train,42,v1
3928350965707742232,train,42,v1
3934330786494694357,test,42,v1
393661975178714315,train,42,v1
3946246175824078752,train,42,v1
3947352846309906865,train,42,v1
3950839687124807995,train,42,v1
3951012553454403261,train,42,v1
3953313062476254041,validation,42,v1
395621552216449334,train,42,v1
3956928982047564510,train,42,v1
3958546394143844695,validation,42,v1
3959179709456510264,train,42,v1
3959872517423059365,train,42,v1
3961072912286390374,train,42,v1
3965750638615718701,train,42,v1
3974393705105729638,train,42,v1
3979770526275633446,train,42,v1
3997275141279365557,train,42,v1
399794383722131501,train,42,v1
3998476769988018648,test,42,v1
4002464241643143788,train,42,v1
4003807265566333634,train,42,v1
4004541750295193825,validation,42,v1
4005084675111138686,train,42,v1
400823602091867105,train,42,v1
4011629718402257639,train,42,v1
4012985561197329565,train,42,v1
401637407071036227,train,42,v1
4025578086861637599,test,42,v1
4028764341103818445,test,42,v1
4028963398061607780,train,42,v1
4029104988964587991,train,42,v1
4032953828420420829,train,42,v1
4035466942508602646,validation,42,v1
4036577256954787587,train,42,v1
4037098025477611591,train,42,v1
4038745673767474517,train,42,v1
4039144254966056317,train,42,v1
4045630925436019833,train,42,v1
4051122012442956545,train,42,v1
4058082235116220271,train,42,v1
4063476157223924560,train,42,v1
4064813261018960429,train,42,v1
406519606411366771,train,42,v1
406830451339834742,train,42,v1
4075558898692616523,train,42,v1
4077040295335670725,train,42,v1
4079291805027836690,validation,42,v1
4088138694893149839,validation,42,v1
4093757242794260092,train,42,v1
4099320029123470053,train,42,v1
4099619581473509261,train,42,v1
4100189009845827583,train,42,v1
4101257749965063444,test,42,v1
4105346287252100917,validation,42,v1
411296532269774614,train,42,v1
4114118200793307561,validation,42,v1
4116581521009813672,test,42,v1
4118932128019747471,test,42,v1
4120231489284731550,train,42,v1
4122224617524604252,train,42,v1
4124130928841272637,train,42,v1
4125245881919082551,validation,42,v1
4125374268211353647,train,42,v1
4126544670000955846,train,42,v1
4131476239264474617,train,42,v1
4133668967666016070,train,42,v1
4140410826185492876,train,42,v1
4148131065686866883,train,42,v1
4150612475826322714,train,42,v1
4150814201378985637,train,42,v1
4151669092355779293,train,42,v1
4158038749587913137,train,42,v1
4163743239541170511,train,42,v1
4164337558517481425,validation,42,v1
4165954497042374324,train,42,v1
4168491046637541459,train,42,v1
4168671109103152917,test,42,v1
4169712358256424230,train,42,v1
4170369505238565188,train,42,v1
4174741067077204848,test,42,v1
4175580618962077841,train,42,v1
4187958442395238351,train,42,v1
4188378360577178181,train,42,v1
4189491602742739164,validation,42,v1
4199977277685459132,train,42,v1
4201330480450077270,test,42,v1
4205418876994172531,train,42,v1
4206573432687684691,train,42,v1
4206605500785929814,train,42,v1
4211028498970634596,train,42,v1
4211680797398835347,test,42,v1
4213732975123525246,train,42,v1
4215633443487366134,train,42,v1
421821072677277785,train,42,v1
4225047441052378094,validation,42,v1
422866452062523150,train,42,v1
4232801340904799559,train,42,v1
4243910607926677726,train,42,v1
4248417801020332046,train,42,v1
4248509947650410269,train,42,v1
425171764735655858,train,42,v1
4257640608879712449,validation,42,v1
4258453609229625847,train,42,v1
4262149032621566100,train,42,v1
4264014534964962606,train,42,v1
4267697052014739744,train,42,v1
4270768758324371575,train,42,v1
4270831411478633884,train,42,v1
427630699831712570,train,42,v1
4276313574827699447,train,42,v1
4278159265398034547,train,42,v1
4281678746282882507,test,42,v1
4284578881759967792,train,42,v1
4286344291006467189,test,42,v1
4296604084486352915,train,42,v1
4308656549168040797,train,42,v1
4310660787212126738,validation,42,v1
431779601277885117,train,42,v1
4327405114538580520,validation,42,v1
4328837998610979078,train,42,v1
4330288792896749934,validation,42,v1
4336168799610000274,test,42,v1
4336240504062881387,train,42,v1
4336271609065436207,train,42,v1
4336763682791498907,train,42,v1
4338931421478204823,train,42,v1
4348982029543365676,train,42,v1
435533256056497300,train,42,v1
4357981359906839440,train,42,v1
4358008849761455070,train,42,v1
436139237363385762,train,42,v1
4363027787124947257,train,42,v1
4364071450798629855,train,42,v1
4366378313446889304,train,42,v1
4368064214409175123,validation,42,v1
4368867154779951597,train,42,v1
4376248412502974034,train,42,v1
4378591578924398273,train,42,v1
438143701832911692,train,42,v1
4381718773613306732,validation,42,v1
4382102740591960808,train,42,v1
4391464833076536522,validation,42,v1
439315396122354873,validation,42,v1
4395116053214335262,train,42,v1
4399950946871375227,test,42,v1
4401153446611786293,train,42,v1
440388870234634058,train,42,v1
4408864411024307516,test,42,v1
4410572587371356510,train,42,v1
4412120753157054552,validation,42,v1
4415183841130068283,test,42,v1
4415232963533629860,train,42,v1
441812726350535151,test,42,v1
4424266691613340264,train,42,v1
4424458690494893258,test,42,v1
4429759864620822325,validation,42,v1
4437245759978680835,train,42,v1
